825,Mohammed,QS FOODSTUFF SUPPLY SERVICES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,679130,2012-11-19,2016-11-18,220908,2018-12-27,766547,Dec-2012,14000,No,Not Done,Not Done,,,1,,
826,Abdul,GENIEGLOBE INTERNATIONAL CONSULTANCY,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,678823,2012-11-19,2016-11-18,219280,2019-02-27,770594,Feb-2013,10000,No,Not Done,Not Done,,,1,,
827,Saeed,SNAPPY ADVERTISING LLC,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,592177,2007-03-01,2015-02-28,137312,2016-05-28,601517,Dec-2012,15000,No,Not Done,Not Done,,NMC EXPIERY-20/04/2013,0,,
828,Zaheer,AL DAHABI EVENTS,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,679555,2012-11-27,2016-11-26,219780,2018-12-04,.,Nov-2012,10000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
829,Saeed,NOESIS IT SOLUTIONS,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,630942,2009-11-01,2013-10-31,173191,2016-04-09,692727,Dec-2012,15000,Yes,Not Done,Not Done,,LABOUR CANCELATION,0,,
830,Chandy,FUTURE SKILLS HR CONSULTANCY,Riadah Materials Trading Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,679698,2012-11-29,2016-11-28,219928,2019-01-10,845355,Nov-2012,11000,No,Not Done,Not Done,,OLD NAME: SURGERY PANASIA CONSULTING,1,,
831,Zaheer,AL RAFI INFLIGHT SUPPLIES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,679810,2012-12-05,2016-12-04,219927,2018-12-08,.,Dec-2012,13000,No,Not Done,Not Done,,,1,,
832,Shahid,ALLIANCE GATE GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,679956,2012-12-09,2014-12-08,220181,1900-01-01,.,Dec-2012,15000,No,Not Done,Not Done,,"OLD NAME:  AMCORP GENERAL TRADING LLC
IMMIGRATION CARD CANCELED",1,,
833,Jashvant,AL MALAKI BUILDING MATERIALS TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,680031,2012-12-11,2016-12-10,220445,2019-02-07,770584,Feb-2013,12000,No,Not Done,Not Done,,,1,,
834,Saeed,GLOBUZ GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,680183,2012-12-12,2015-12-11,,1900-01-01,.,Dec-2012,15000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
835,Zaheer,ADAA TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,680093,2012-12-11,2016-12-10,220924,2018-12-24,770616,Feb-2013,12000,No,Not Done,Not Done,,,1,,
836,Zaheer,MENA RESOURCES TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,680544,2012-12-19,2016-12-18,220909,2019-01-19,767007,Dec-2012,15000,No,Not Done,Not Done,,,1,,
837,Saeed,MOTOR NATION AUTO REPAIR SERVICE CENTRE,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,680354,2012-12-17,2014-12-16,220739,2015-12-22,770736,Feb-2013,10000,No,Not Done,Not Done,,,0,,
838,Mohammed,NETWORK SOLUTIONS MIDDLE EAST LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,680128,2012-12-11,2016-12-10,225584,2019-04-19,773185,Dec-2012,12000,No,Not Done,Not Done,,,1,,
839,Saeed,SHURAA LLC,Saeed Khalifa,No Second Sponsor,,vo,,,,,,,,Not Discountable,661728,2011-11-22,2015-11-21,,1900-01-01,.,Oct-2011,0,No,Not Done,Not Done,,,1,,
840,Zaheer,THE GARDENERS LANDSCAPING WORKS LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,680697,2012-12-12,2013-12-11,221091,1900-01-01,770091,Feb-2013,15000,No,Not Done,Not Done,,Submitted for immigration card cancellation,1,,
841,Jashvant,YOLA TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,680961,2012-12-26,2016-12-25,237078,2016-11-09,.,Dec-2012,13000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
842,Saeed,BRIGHT CONCEPTS TECHNICAL SERVICES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,681254,2012-12-31,2015-12-30,221389,1900-01-01,817925,Dec-2012,15000,Yes,Not Done,Not Done,,license cancellation - Immigration card cancelled,0,,
843,Shahid,ITMC PAPER TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,681030,2012-12-26,2013-12-25,222194,2016-01-20,.,Dec-2012,15000,Yes,Not Done,Not Done,,"IMMIGRATION CARD CANCELLED
LICENSE ALREADY CANCELLED",0,,
844,Jashvant,TRUE WEALTH MANAGEMENT CONSULTANTS,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,681445,2013-01-06,2017-01-05,221931,2019-02-01,.,Dec-2012,12000,No,Not Done,Not Done,,,1,,
845,Zaheer,MISSIONCRITICAL LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,681005,2012-12-26,2014-12-25,223057,2016-02-03,772971,Dec-2012,15000,No,Not Done,Not Done,,license cancelled 16/5/20016,0,,
846,Saeed,MVT SPARK BUSINESS SERVICES,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,650472,2011-02-24,2013-02-23,186969,2014-03-30,716740,Feb-2013,12500,No,Not Done,Not Done,,,0,,
847,Saeed,REYAH BUS TRANSPORT LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,681974,2013-01-15,2015-01-14,222198,1900-01-01,770617,Feb-2013,20000,No,Not Done,Not Done,,"Cancelled Immigration card
LICENSE CANCELLED",0,,
848,Saeed,SENATOR BUSINESSMEN SERVICES,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,682179,2013-01-20,2017-01-19,222675,2019-01-28,770580,Feb-2013,15000,No,Not Done,Not Done,,,1,,
849,Shahid,SEENA IT TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,682207,2013-01-20,2016-01-19,222673,1900-01-01,801237,Jan-2013,12000,No,Not Done,Not Done,,LICENSE FREEZE FOR ONE YEAR - immigration card cancelled,1,,
850,Jashvant,REEMIYAH AL SAUDEA CO - Dubai Branch,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,672417,2012-06-19,2017-06-18,222670,2019-02-19,770592,Feb-2013,12000,No,Not Done,Not Done,,RENEWED LICENSE NOT UPDATED,1,,
851,Mohammed,PRIMOROSO TRADING LLC - Abu Dhabi Branch,Shuraa Trading Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,CN 1409579,2012-11-26,2015-04-02,,1900-01-01,.,Nov-2012,10000,No,Not Done,Not Done,,,1,,
852,Jashvant,THE BRIDAL CAFE,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,682462,2013-01-23,2016-01-22,224380,1900-01-01,770945,Mar-2013,15000,No,Not Done,Not Done,,license is freeze for one year ; Immigration card Cancelled,1,,
853,Chandy,FINSYS MIDDLE EAST GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,682360,2013-01-22,2017-01-21,222677,2019-02-07,774783,Jan-2013,15000,No,Not Done,Not Done,,,1,,
854,Paul,RASTECH GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,682516,2013-01-27,2017-01-26,223058,1900-01-01,.,Jan-2013,15000,No,Not Done,Not Done,,Immigration card Cancelled,1,,
855,Jashvant,AVANZA SOLUTIONS M.E LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,554568,2004-03-10,2015-03-09,109947,2016-02-27,534033,Jan-2013,15000,No,Not Done,Not Done,,,0,,
856,Yasmeen,SCG JEWELLERS LLC - Branch,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,678854,2012-11-12,2016-11-11,,1900-01-01,.,Nov-2012,17000,No,Not Done,Not Done,,,1,,
857,Chandy,RICHES GARMENTS MANUFACTURING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,682917,2013-02-03,2017-02-02,228263,2019-04-03,777440,Feb-2013,15000,No,Not Done,Not Done,,,1,,
858,Zaheer,TECHXPERTS IT SOLUTIONS LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,683275,2013-02-10,2016-02-09,224208,2016-02-20,773184,Feb-2013,10000,No,Not Done,Not Done,,,1,,
859,Abdul,JIVE RESTAURANT AND CAFE LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,679821,2012-12-05,2013-12-04,223914,2016-02-17,770946,Mar-2013,0,No,Not Done,Not Done,,,1,,
860,Saeed,EZE GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,683551,2013-02-13,2017-02-12,223915,2019-02-23,.,Feb-2013,18000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
861,Shahid,VERACITY TALENT DEVELOPMENT,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,683209,2013-02-07,2017-02-06,224209,2019-06-19,772864,Feb-2013,15000,No,Not Done,Not Done,,,1,,
862,Saeed,MAZAKA GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,683633,2013-02-14,2016-02-13,223920,1900-01-01,780290,Feb-2013,18000,No,Not Done,Not Done,,Immigration card cancelled,1,,
863,Nailah,AL FATEH TECHNICAL SERVICES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,683351,2013-02-11,2017-02-10,257251,2017-12-20,829135,Feb-2013,10000,No,Not Done,Not Done,,,1,,
864,Jashvant,POLE STAR GENERAL TRADING LLC,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,510055,1999-01-31,2016-01-30,64492,2017-02-13,264269,Feb-2013,12000,No,Not Done,Not Done,,,1,,
865,Abdul,TRISTAR TECHNOLOGIES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,683477,2013-02-13,2016-02-12,224210,2016-02-20,.,Feb-2013,12000,Yes,Not Done,Not Done,,FOR CANCELLATION,1,,
866,Zaheer,ALPHA DATA TECH,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,684025,2013-02-21,2014-02-20,,1900-01-01,.,Feb-2013,10000,No,Not Done,Not Done,,,0,,
867,Jashvant,ATMACH TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,683854,2013-02-20,2017-02-19,224654,2019-05-28,815327,Feb-2013,13000,No,Not Done,Not Done,,,1,,
868,Jashvant,ISON TECHNOLOGIES FZ-LLC DUBAI BRANCH,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,683022,2013-02-05,2017-02-04,224655,2019-02-28,772975,Feb-2013,30000,No,Not Done,Not Done,,"MINISTRY OF ECONOMY CERTIFICATE-EXPIRY 03/03/2017

OLD NAME: MARA- ISON TECHNOLOGIES FZ-LLC DUBAI BRANCH",1,,
869,Saeed,INTERCOM GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,684272,2013-02-26,2017-02-25,279863,2019-03-21,.,Feb-2013,16500,No,Not Done,Not Done,,virtual office,1,,
870,Zaheer,MOTHERS PRIDE EARLY LEARNING CENTRE,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,684244,2013-02-27,2017-02-26,225966,2019-03-20,775069,Feb-2013,12000,No,Not Done,Not Done,,,1,,
871,Zaheer,AL MONTAHA INFORMATION TECHNOLOGY,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,684001,2013-02-21,2016-02-20,224656,2016-02-28,.,Feb-2013,15000,No,Not Done,Not Done,,,1,,
872,Nailah,AN GLOBAL GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,684196,2013-02-25,2016-02-24,225139,2016-03-09,.,Feb-2013,13000,No,Not Done,Done,,VIRTUAL OFFICE,1,,
873,Jashvant,LLOYD ONE TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684567,2013-03-04,2016-03-03,225587,1900-01-01,774785,Mar-2013,13000,No,Not Done,Not Done,,"CANCELLING COMPANY PAID , Immigration card Cancelled",1,,
874,Jashvant,HIGH STEPS MANAGEMENT TRAINING & CONSULTANCY,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,684545,2013-03-04,2017-03-03,225591,2016-03-13,773189,Mar-2013,15000,No,Not Done,Not Done,,"CIVIL DEFENSE uSER NAME:seemajude
password: eitseu9f",1,,
875,Mohammed,SECURE TRAFFIK TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684600,2013-03-04,2014-03-03,225589,2016-03-13,.,Mar-2013,12000,No,Not Done,Not Done,,"cancelled dec 21,2014",0,,
876,Mohammed,CUERPO TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684537,2013-03-03,2017-03-02,225598,2019-03-29,772960,Mar-2013,14000,No,Not Done,Not Done,,,1,,
877,Jashvant,IMPERIUS TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684568,2013-03-04,2017-03-03,225137,2019-03-09,777439,Mar-2013,14000,No,Not Done,Not Done,,,1,,
878,Chandy,ALRIGHT IT SOLUTIONS LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684471,2013-03-04,2017-03-03,226821,2019-05-17,821647,Mar-2013,12000,No,Not Done,Not Done,,V Office AED 6000,1,,
879,Shahid,I STYLE FOR YOU TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684199,2013-02-25,2017-02-24,244176,2017-03-29,805444,Feb-2012,10000,No,Not Done,Not Done,,,1,,
880,Abdul,EASTERN CLINICAL LABORATORIES,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,684391,2013-02-28,2017-02-27,225969,2019-03-26,774795,Feb-2013,13000,No,Not Done,Not Done,,,1,,
881,Jashvant,SG INTERNATIONAL GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,684757,2013-03-07,2017-03-06,2/1/265080,2018-05-06,842928,Mar-2013,15000,No,Not Done,Not Done,,,1,,
882,Zaheer,ALSOUQ ALZAKI GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684861,2013-03-10,2016-03-09,225595,1900-01-01,773108,Mar-2013,14000,Yes,Not Done,Not Done,,Immigration card cancelled,1,,
883,Raj Nambiar,BINAT INTERNATIONAL GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684938,2013-03-11,2017-03-10,225958,2019-03-20,777369,Mar-2013,12500,No,Not Done,Not Done,,,1,,
884,Jashvant,AL MUTWAST TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684812,2013-03-07,2015-03-06,226058,1900-01-01,773112,Mar-2013,13000,No,Not Done,Not Done,,Immigration card cancelled,0,,
885,Nailah,GULF GRACE TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685035,2013-03-12,2017-03-11,225953,2019-07-10,.,Mar-2013,13000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
886,Zaheer,WAFA TECHNOLOGIES TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685231,2013-03-14,2014-03-13,225964,1900-01-01,.,Mar-2013,18000,No,Not Done,Not Done,,"Immigration card cancelled
license cancelled",0,,
887,Shahid,OUT OF THE BLUE CONSULTING,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,685107,2013-03-13,2017-03-12,225960,2019-03-26,.,Mar-2013,13000,No,Not Done,Done,,VIRTUAL OFFICE,1,,
888,Mohammed,AL AZMATH OILFIELD EQUIPMENT LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,685102,2013-03-13,2016-03-12,225956,2016-03-20,.,Mar-2013,12000,No,Not Done,Not Done,,virtual office,1,,
889,Nailah,DELIGHT SERVICES,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,685036,2013-03-13,2017-03-12,225952,2019-05-02,.,Mar-2013,12000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
890,Shahid,MIXED VENTURES BUILDING MATERIALS TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,683609,2013-03-14,2015-03-13,226060,1900-01-01,.,Mar-2013,12000,Yes,Not Done,Not Done,,FOR CANCELLATION BUT WAIT AFTER 2 YEARS AND DO SPECIAL CANCELLATION - IMMIGRATION CARD CANCELLED,1,,
891,Shahid,BRAINPOWER TALENT DEVELOPMENT CENTER,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,684892,2013-03-11,2017-03-10,226191,2019-03-25,777362,Mar-2013,12000,No,Not Done,Not Done,,"CIVIL DEFENSE: USER NAME: brainpoweruae
PASSWORD: qrsf6v29",1,,
892,Jashvant,MIDDLE EAST TECHNOLOGY SERVICES,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,684666,2013-03-05,2016-03-04,225594,1900-01-01,773302,Mar-2013,13000,No,Not Done,Not Done,,cancelled 24/2/2016,0,,
893,Saeed,INSPIRON ELECTROMECHANICAL LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685456,2013-03-19,2016-03-20,226192,1900-01-01,822450,Mar-2013,12000,No,Not Done,Done,Immigration card Cancelled,,1,,
894,Paul,SPIRIT VISION READYMADE TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,685371,2013-03-18,2014-03-17,226061,1900-01-01,.,Mar-2013,15000,No,Not Done,Done,,Immigration card cancelled,1,,
895,Jashvant,AL HAJEER TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,685199,2013-03-19,2014-03-18,226190,2016-03-25,.,Mar-2013,10000,No,Not Done,Not Done,,NO EMPLOYEMENT VISAS TO BE GIVEN.,1,,
896,Zaheer,QNQ TECHNICAL SERVICES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685282,2013-03-18,2017-03-17,226055,2019-05-15,777785,Mar-2013,10000,No,Not Done,Not Done,,,1,,
897,Abdul,WOWINC TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685514,2013-03-20,2016-03-19,226059,2016-03-23,.,Mar-2013,13000,No,Not Done,Not Done,,,0,,
898,Jashvant,AARKITECTT INTERIORS LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,684972,2013-03-11,2017-03-10,226273,2019-03-26,.,Mar-2013,14000,No,Not Done,Not Done,,,1,,
899,Jashvant,LYNCHPIN TRAINING,Saeed Khalifa,No Second Sponsor,,of,,,,,,,,Not Discountable,685603,2013-03-21,2015-03-20,226278,2016-03-26,774791,Mar-2013,15000,No,Not Done,Not Done,,,1,,
900,Shahid,C M Y K OFFICE EQUIPMENT TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,683651,2013-02-14,2017-02-13,225143,2019-05-08,826644,Feb-2013,10000,No,Not Done,Not Done,,,1,,
901,Zaheer,MARWA  AUTOMOBILES TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,685699,2013-03-24,2017-03-23,226277,2019-04-04,.,Mar-2013,10000,No,Not Done,Not Done,,,1,,
902,Nailah,DESIGN CO LAB TECHNICAL SERVICES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685557,2013-03-24,2015-03-23,226831,2016-04-06,774794,Mar-2013,13000,No,Not Done,Not Done,,,0,,
903,Mohammed,MAROSIA TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,684854,2013-03-10,2017-03-09,244668,2017-04-07,813612,Mar-2013,11000,No,Not Done,Not Done,,,1,,
904,Paul,DYNAMIC FABRICATION LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685677,2013-03-25,2017-03-24,226815,2019-05-03,777437,Mar-2013,20000,No,Not Done,Not Done,,,1,,
905,Raj Nambiar,BYMET GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685770,2013-03-25,2017-03-24,226274,2016-03-26,774786,Mar-2013,20000,No,Not Done,Not Done,,,1,,
906,Shahid,AL AMAAR TECHNICAL SERVICES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685475,2013-03-21,2014-03-20,,1900-01-01,.,Mar-2013,12000,No,Not Done,Not Done,,,1,,
907,Zaheer,AEC LIGHTING SOLUTIONS LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685914,2013-03-27,2015-03-26,226816,2016-04-06,.,Mar-2013,10000,No,Not Done,Not Done,,,1,,
908,Jashvant,MUSKAAN SHIPPING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,685857,2013-03-27,2017-03-26,226813,2019-04-25,781726,Mar-2013,16000,No,Not Done,Not Done,,,1,,
909,Paul,FREEDOM MANAGEMENT CONSULTANCY,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,686030,2013-03-31,2017-03-30,226819,2019-05-06,774792,Mar-2013,12000,No,Not Done,Not Done,,,1,,
910,Saeed,SILK ROAD CARGO LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,686254,2013-04-02,2017-04-01,229297,2019-05-18,855705,April-2013,30000,No,Not Done,Not Done,,,1,,
911,Zaheer,FERNZ GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,685780,2013-03-25,2015-03-24,226833,2016-04-06,777438,Mar-2013,14000,No,Not Done,Not Done,,,0,,
912,Shahid,TEXAS AUTOMATION TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,686048,2013-03-28,2017-03-27,226835,2019-04-19,.,Mar-2013,13000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
913,Chandy,AWSCAR GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,686431,2013-04-04,2015-04-03,227045,1900-01-01,.,April-2013,15000,No,Not Done,Not Done,,,1,,
914,Abdul,AL JAI INTERNATIONAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,686231,2013-04-01,2017-03-31,227142,2019-05-11,783227,April-2013,13000,No,Not Done,Not Done,,,1,,
915,Shahid,BROADWORLD TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,686262,2013-04-02,2017-04-01,227041,2019-04-27,825898,April-2013,12000,No,Not Done,Not Done,,,1,,
916,Chandy,J I T SYSTEMS LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,685215,2013-03-14,2017-03-13,228617,2016-05-06,.,Mar-2013,10000,No,Not Done,Not Done,,,1,,
917,Jashvant,MSM EVENTS MANAGEMENT,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,686490,2013-04-09,2015-04-08,227145,2016-04-10,.,April-2013,11000,No,Not Done,Not Done,,.cancelled,0,,
918,Jashvant,VENUS ACCOUNTING SERVICES,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,686616,2013-04-08,2017-04-07,234535,2016-09-07,.,April-2013,13000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
919,Zaheer,SCARBOROUGH GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,686618,2013-04-08,2017-04-07,227584,2019-04-24,.,April-2013,13000,No,Not Done,Not Done,,VIRTUAL OFFICE,1,,
920,Abdul,PRANAYA VENTURES,Saeed Khalifa,No Second Sponsor,,vo,,,,,,,,Not Discountable,686945,2013-04-14,2014-04-13,,1900-01-01,.,April-2013,12000,No,Not Done,Not Done,,CANCELLED,0,,
921,Shahid,WIRE & WIRELESS TECHNOLOGIES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,686796,2013-04-14,2016-04-13,227585,2016-04-20,777363,April-2013,11000,No,Not Done,Not Done,,,1,,
922,Sibu,PYRAMID QUALITY MANAGEMENT CONSULTANCY SERVICES,Nahad Mohd,No Second Sponsor,,vo,,,,,,,,Not Discountable,687072,2013-04-16,2014-04-15,,1900-01-01,.,April-2013,15000,No,Not Done,Not Done,,"cancelled, cancellation certificate is not generated online. only receipt",0,,
923,Paul,OMEGA POWER EQUIPMENT TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,vo,,,,,,,,Not Discountable,687075,2013-04-16,2014-04-15,228464,2016-05-04,.,April-2013,12000,No,Not Done,Not Done,,,1,,
924,Shahid,MILLENNIUM BEAUTY LADIES SALOON,Nahad Mohd,No Second Sponsor,,of,,,,,,,,Not Discountable,539784,2002-11-23,2016-11-22,89400,2018-03-18,480619,Mar-2013,16000,No,Not Done,Not Done,,,1,,
925,Sherif,ITE GLOBAL INSPECTION,Saeed Khalifa,No Second Sponsor,,vo,,,,,,,,Not Discountable,687463,2013-04-22,2014-04-21,,1900-01-01,.,April-2013,25000,No,Not Done,Not Done,,REMOVED AGENT,0,,
926,Nailah,MAD BRUSH ADVERTISING AGENCY LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,687517,2013-04-23,2017-04-22,228022,2019-05-15,777436,April-2013,15000,No,Not Done,Not Done,,NMC expires on 17 April 2017,1,,
927,Jashvant,RANIA GOURMET KITCHEN LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,687232,2013-04-18,2017-04-17,228262,2016-04-30,780046,April-2013,15000,No,Not Done,Not Done,,,1,,
928,Zaheer,ZARQA YASIN TECHNICAL SERVICES LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,649011,2011-01-19,2016-01-18,184037,2017-03-01,712934,April-2013,10000,No,Not Done,Not Done,,,0,,
929,Jashvant,VIVEK GENERAL TRADING LLC,Shuraa Facilities Management Llc,No Second Sponsor,,of,,,,,,,,Not Discountable,687918,2013-04-30,2015-04-29,228458,2016-05-04,.,April-2013,15000,No,Not Done,Not Done,,,1,,
